subID,sub,run,trial,direction,ResponseTime,MovementTime,ErrorAngle,AccelerationAngle,Accuracy,TimePeakVelocity,DistancePeakVelocity,PeakVelocity,PeakAcceleration,InitialDirectionAngle,Outlier,Keep,age,dist_sums,dist_std,dist_max,dist_means,path_lengths,angular_averages
VML_MEG_010,6,3,12,-1,0.302,1.203,16.322,-5.1282,1,1.002,12.787,38.633,213.64,16.3160618126768,0,1,6,1087.65886627501,2.63094286213565,8.13776263631768,3.62552955425002,22.0632539717493,8.9733663588193
VML_MEG_010,6,3,13,-1,0.46,1.03,21.424,9.6694,1,0.849,9.7974,53.312,360.62,21.4050088924268,0,1,6,1285.77292335998,3.21910437542989,9.33943127917848,4.28590974453326,21.7467265089114,-12.6651923028026
VML_MEG_010,6,3,14,1,0.793,0.712,-4.4478,7.9937,1,0.988,2.647,23.207,212.37,-4.42144431660039,0,1,6,181.194847321291,0.303350162140186,1.07971039475176,0.603982824404305,10.8089598808535,-17.0963684643582
VML_MEG_010,6,3,15,1,0.466,0.991,2.652,3.5207,1,0.575,4.2524,55.971,1703.4,2.61649989621504,0,1,6,743.320456004364,1.67300345983783,5.07561861748072,2.47773485334788,11.618278491981,-18.5102540315753
VML_MEG_010,6,3,16,1,0.418,1.08,33.695,30.566,1,0.53,4.2151,52.687,1607.2,33.6959535523888,0,1,6,1172.20683875184,1.8807963449614,6.61806176846073,3.90735612917279,17.3187399530624,36.104428866464
VML_MEG_010,6,3,17,-1,0.4,1.084,17.745,-118.34,1,0.695,6.279,38.621,200.83,17.7354108601063,0,1,6,511.693800064679,0.729239293793981,2.57901777869574,1.7056460002156,12.4593937389801,59.7733614152137
VML_MEG_010,6,3,18,-1,0.302,1.173,13.085,4.1727,1,0.481,4.6344,39.612,984.09,13.0939713938161,0,1,6,1140.27228357964,2.29905130812363,6.76224986176837,3.80090761193212,14.2931890846351,-47.3234957547492
VML_MEG_010,6,3,19,-1,0.43,0.537,7.9705,-119.81,1,0.919,10.583,51.73,281,7.97224310748948,0,1,6,739.332828200724,1.17113558594809,3.77306550130106,2.46444276066908,13.2658720081485,86.9774616122862
VML_MEG_010,6,3,20,1,0.317,0.931,22.065,16.911,1,0.511,4.7131,47.242,499.19,22.0262866517815,0,1,6,965.924952898437,2.17437092596001,6.36438240145388,3.21974984299479,14.7477976658982,-17.1359619570679
VML_MEG_010,6,3,21,1,0.417,1.082,28.531,45.139,1,0.632,5.3506,36.634,314.2,28.6149679724318,0,1,6,905.255579827928,1.6362716372507,5.34909668729352,3.01751859942643,15.2792227965704,-3.77785711599728
VML_MEG_010,6,3,22,1,0.235,1.255,16.25,28.576,1,0.443,2.4697,20.837,151.99,16.2190199380593,0,1,6,379.225618950317,0.729413679881802,2.43841459880149,1.26408539650106,12.2556564349412,-28.5066893364124
VML_MEG_010,6,3,23,-1,0.281,1.151,16.943,27.94,1,0.521,5.6597,47,317.5,17.0260645265135,0,1,6,1344.08017144357,3.20581499459797,9.22461621690013,4.48026723814523,19.4306353323203,-18.9343375802084
VML_MEG_010,6,3,24,-1,0.341,1.135,13.112,-132.31,1,0.595,8.1463,53.474,2765.6,13.0643116084191,0,1,6,1260.45282779169,2.62138608963015,8.45497459212443,4.20150942597229,14.7935187553046,-0.625339533888421
VML_MEG_010,6,3,25,1,0.324,1.123,24.241,23.373,1,0.453,4.473,53.471,751.02,24.3019508355726,0,1,6,1191.86001072038,2.35308916462132,7.19012584737672,3.97286670240127,14.0892629797732,-22.3443480506535
VML_MEG_010,6,3,26,-1,0.384,1.114,10.666,15.743,1,0.653,2.827,22.118,140.12,10.7621151724872,0,1,6,430.953415979534,0.891721229394143,2.88227372592149,1.43651138659845,10.9134118529583,64.3028428964514
VML_MEG_010,6,3,27,1,0.437,1.07,8.3801,11.662,1,0.922,8.4523,35.897,141.47,8.38364217724933,0,1,6,612.47967520576,1.02274313796885,3.19154170428762,2.04159891735253,11.5033588353319,35.4841592115226
VML_MEG_010,6,3,28,1,0.45,1.047,31.089,30.494,1,0.628,2.2749,14.445,129.39,31.068907448625,0,1,6,291.746513639868,0.444318034747456,1.76369193045328,0.972488378799562,9.72498330725734,91.0807500348915
VML_MEG_010,6,3,29,1,0.375,0.984,-1.8638,0.9763,1,0.491,4.6472,58.359,1225.4,-1.85427793770051,0,1,6,282.183467121479,0.634570856289062,1.86692839805257,0.940611557071597,11.5245791507659,-1.49764055039084
VML_MEG_010,6,3,30,-1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,6,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_010,6,4,1,-1,0.394,1.108,-13.511,-6.0515,1,0.512,7.2951,84.054,7752.5,-13.5574899921691,0,1,6,1898.12979632556,4.72621442996948,13.6166176992282,6.32709932108522,25.0450555217797,-47.1227273004695
VML_MEG_010,6,4,2,1,0.321,1.129,-20.872,-18.627,1,0.53,5.8736,35.706,1043.9,-20.8084575455469,0,1,6,927.944104597049,1.88613873160755,6.13864594308609,3.0931470153235,14.1107497196476,77.9483497390921
VML_MEG_010,6,4,3,-1,0.281,1.2,-18.558,-20.815,1,0.474,10.131,84.809,849.33,-18.5453949034829,0,1,6,2338.15104969528,5.400902599318,15.9658143763383,7.79383683231759,29.5733010754272,-48.2498959560185
VML_MEG_010,6,4,4,1,0.214,1.26,-18.748,-15.36,1,0.461,6.2026,34.579,354.54,-18.7557071034031,0,1,6,740.037599911645,1.6044242116095,4.58827008694069,2.46679199970548,14.3260633948058,-39.8790592501982
VML_MEG_010,6,4,5,-1,0.358,0.941,-7.5978,2.3053,1,0.569,5.7251,46.393,331.21,-7.59114329845386,0,1,6,923.894534509091,2.05783024556669,6.05237972953671,3.07964844836364,13.5630053419993,-23.949807022532
VML_MEG_010,6,4,6,1,0.354,1.129,-32.542,-35.087,1,0.488,5.6233,58.801,13553,-32.56008610888,0,1,6,1521.15960156563,3.13197097607139,9.12338927677809,5.07053200521875,19.2425356857705,-37.1688232207298
VML_MEG_010,6,4,7,-1,0.315,1.188,-22.399,-13.536,1,0.727,10.351,46.113,160.76,-22.2995742438192,0,1,6,1126.65270320215,2.62216517949587,7.75412098028988,3.75550901067385,21.7097716022596,-54.6158586002795
VML_MEG_010,6,4,8,-1,1.176,0.33,-9.8131,-4.8784,1,1.348,8.0605,79.772,3861.6,-9.81417390230433,0,1,6,419.444402825223,0.732162588046169,2.28966510324138,1.39814800941741,11.3658418569219,-30.0050510723013
VML_MEG_010,6,4,9,-1,0.039,1.174,0.16624,10.198,1,0.303,3.9309,22.999,180.97,0.163304601551321,0,1,6,149.934908606431,0.225066855058087,0.950165817431546,0.499783028688103,11.4677409541636,-7.0722930928495
VML_MEG_010,6,4,10,1,0.272,1.17,-20.557,-18.409,1,0.456,6.3644,72.195,648.67,-20.5518143359967,0,1,6,1322.07630396315,4.09191447352309,11.6529269327501,4.4069210132105,27.2341856978898,-23.3978855693415
VML_MEG_010,6,4,11,1,0.372,0.648,-18.909,140.04,1,0.513,4.1608,51.154,797.76,-18.8894128265769,0,1,6,1091.43241445942,2.11601642756913,6.16388628634219,3.63810804819807,17.1836622712084,-67.6187325435069
VML_MEG_010,6,4,12,1,0.094,0.469,0.92675,-3.3264,1,0.547,10.854,61.511,232.03,0.936497644388481,0,1,6,813.895728931188,1.34528907444135,4.33762243659615,2.71298576310396,11.0498151492846,8.94148734554854
VML_MEG_010,6,4,13,-1,0.278,1.187,-11.056,-17.71,1,0.484,4.8888,44.202,393.65,-11.0989295253998,0,1,6,980.260048939856,2.10481153812833,6.28455661779004,3.26753349646619,12.2335934021942,-39.0177254527016
VML_MEG_010,6,4,14,1,0.366,1.113,-25.457,-21.511,1,0.476,3.4479,44.94,964.91,-25.3889167536588,0,1,6,881.823776784577,1.5963598085759,5.30985659488741,2.93941258928192,13.6357059157616,-92.948755045648
VML_MEG_010,6,4,15,1,0.315,0.943,-7.1583,-19.719,1,0.449,4.7553,50.292,585.16,-7.15235160256839,0,1,6,510.246078009546,1.10574254364261,3.25913261740705,1.70082026003182,11.6454539705573,55.5698319697795
VML_MEG_010,6,4,16,1,0.369,1.116,-2.1574,-2.9974,1,0.525,2.7324,33.257,303.12,-2.1489542408352,0,1,6,355.448833796173,0.817261257244225,2.49068094296619,1.18482944598724,11.4993504341993,-2.4869158922519
VML_MEG_010,6,4,17,1,0.099,0.492,11.561,27.111,1,0.465,6.0482,63.624,750.78,11.6386925940501,0,1,6,958.049984115426,1.89389150975291,5.83709086567941,3.19349994705142,12.6333049968153,105.009658514609
VML_MEG_010,6,4,18,-1,0.3,1.069,1.9882,19.488,1,0.473,4.425,40.055,364.11,1.97104326711857,0,1,6,618.272987012271,1.4786206462648,4.36797693024092,2.06090995670757,11.3967092217455,-8.49893054445726
VML_MEG_010,6,4,19,1,0.33,1.151,12.136,5.8452,1,0.473,1.843,18.589,229.04,12.1882296832054,0,1,6,474.443934791219,0.886820368358352,2.74115096083954,1.5814797826374,11.0429271829005,20.1736279362024
VML_MEG_010,6,4,20,1,0.295,1.201,-14.165,-17.717,1,0.536,4.7932,33.664,1180.5,-14.1648773180192,0,1,6,1080.1018603163,2.26395868473406,6.87955529399617,3.60033953438766,14.7457265784147,-28.7003296100484
VML_MEG_010,6,4,21,-1,0.313,1.014,4.733,4.1496,1,0.436,4.372,55.485,1542.6,4.75758908223909,0,1,6,1054.75078939015,2.01728115056635,6.20476248933083,3.51583596463384,12.1068542960177,-68.6057887626274
VML_MEG_010,6,4,22,-1,0.342,0.969,7.0446,4.0742,1,0.433,2.8549,42.027,1579,7.09072842439505,0,1,6,544.79146144238,0.917332059851247,3.06344420583672,1.81597153814127,11.6637455621282,-43.3266892430205
VML_MEG_010,6,4,23,1,0.27,1.198,-32.053,-209.7,1,0.437,4.5516,56.336,526.09,-32.0852053861704,0,1,6,937.313255803236,1.91906460905395,5.71573388670408,3.12437751934412,15.0170088546171,-57.2624186947087
VML_MEG_010,6,4,24,-1,0.203,0.775,-4.3096,1.5336,1,0.522,7.4471,37.029,267.18,-4.31834550333772,0,1,6,290.849816706657,0.598747232556939,1.92855208598636,0.96949938902219,11.3999029656996,-29.6635211061847
VML_MEG_010,6,4,25,1,0.453,0.474,-22.882,-22.534,1,0.553,2.1144,29.82,239.67,-22.8841392684527,0,1,6,448.44186460512,0.749429913490622,2.4778727762144,1.4948062153504,12.6110864309708,-35.7154075539842
VML_MEG_010,6,4,26,-1,0.388,1.082,0.74179,-7.8178,1,0.572,3.8475,39.58,370.62,0.751851512443334,0,1,6,324.409129921953,0.733041316672673,2.38372013880295,1.08136376640651,11.4725732270539,-4.26814423778105
VML_MEG_010,6,4,27,-1,0.442,1.06,18.239,3.0202,1,0.533,1.8703,25.906,470.09,18.1023076424495,0,1,6,205.406370736089,0.309897611308953,1.04254476735878,0.684687902453629,11.679371055227,-8.46200020930351
VML_MEG_010,6,4,28,-1,0.353,0.971,-3.0562,-22.331,1,0.546,4.2011,25.27,330.08,-3.06028412478402,0,1,6,173.404437595042,0.487209372006517,1.45485399317162,0.578014791983472,11.2470311102307,-13.9583625573061
VML_MEG_010,6,4,29,1,0.501,0.985,-18.417,-14.302,0,0.632,4.3071,51.9,616.25,-18.3931709745574,0,1,6,1012.19294459616,2.10578699413474,6.43680482807796,3.37397648198718,11.5690713791883,-56.2644111986711
VML_MEG_010,6,4,30,-1,0.235,1.092,-4.7778,1.4486,1,0.418,4.8356,39.383,366.11,-4.77640504520741,0,1,6,773.038787620778,1.6842514192019,5.14531670626878,2.57679595873593,11.3667523592278,90.3791454240009
VML_MEG_010,6,5,1,1,0.488,0.88,44.879,24.019,1,0.662,6.5624,66.629,978.46,44.8744758148867,0,1,6,2144.66190814225,4.05420401507198,11.7881130624781,7.14887302714083,32.416601810467,39.809064513597
VML_MEG_010,6,5,2,1,0.421,1.029,31.117,27.53,1,0.523,6.1392,85.881,2171.5,31.1561311313465,0,1,6,1540.2565204231,3.6258746950017,10.3689368600216,5.13418840141034,20.5096270604463,46.8274428961806
VML_MEG_010,6,5,3,-1,0.322,1.174,37.965,206.73,0,0.538,6.3894,53.9,343.3,38.0225801070892,0,1,6,1417.98493810062,3.04239683439713,9.35367694969792,4.72661646033541,21.4482162120648,51.3100346040936
VML_MEG_010,6,5,4,1,0.355,0.801,49.829,38.622,1,0.395,4.0661,43.809,286.68,49.8053903556841,0,1,6,1151.72359031666,1.36084718895231,5.08400188458104,3.83907863438888,16.0598439847527,64.9430467951909
VML_MEG_010,6,5,5,-1,0.387,1.116,61.639,61.814,0,0.471,3.4294,52.789,3493.5,61.7542653317296,0,1,6,1356.56079597346,2.15285648357489,6.69384573432889,4.52186931991152,19.1020872510663,34.14063851454
VML_MEG_010,6,5,6,1,0.549,0.902,17.384,19.92,1,0.686,4.9694,65.615,624,17.3783895925457,0,1,6,969.516113113327,2.06372483466336,6.60257759694991,3.23172037704442,13.222130055108,-26.4483403881212
VML_MEG_010,6,5,7,1,0.349,1.149,26.168,33.657,1,0.523,4.2213,38.467,1435.6,26.1875786721392,0,1,6,1202.78341371895,2.17699364561778,6.34450452662948,4.00927804572983,17.5985287279678,-14.5564217754456
VML_MEG_010,6,5,8,-1,0.259,1.244,27.643,-141.54,1,0.828,10.406,50.897,297.95,27.5313888482383,0,1,6,1144.93819721303,2.71029709416858,8.84019362021225,3.81646065737678,22.6956211717266,75.2415910531271
VML_MEG_010,6,5,9,-1,0.284,1.184,47.507,42.694,1,0.437,8.4413,87.424,1117.4,47.5038129805412,0,1,6,2201.42774245379,4.61227032047148,14.3553920862312,7.33809247484598,29.1004592167362,69.9658175370325
VML_MEG_010,6,5,10,1,0.365,1.146,31.388,66.61,0,0.682,4.2611,46.389,452.15,31.3002511186877,0,1,6,1048.30385724442,2.49346657545254,7.59229021496055,3.49434619081473,16.8843436025015,48.2780957134406
VML_MEG_010,6,5,11,-1,0.829,0.675,44.581,32.875,0,0.968,3.6818,43.745,472.9,44.5113670125017,0,1,6,600.570336652668,1.18936574854851,3.54165571472074,2.00190112217556,14.6502230621739,89.380564566461
VML_MEG_010,6,5,12,1,0.441,0.61,15.649,14.582,1,0.658,6.7513,65.633,455.99,15.6940698493716,0,1,6,865.461622645922,1.91676389468838,5.80085579912476,2.88487207548641,15.0577262143165,-29.1992687511938
VML_MEG_010,6,5,13,-1,0.295,1.209,39.711,46.171,1,0.791,4.1324,18.415,59.878,39.7565286505835,0,1,6,618.354749257378,0.972522909729354,3.2204182154077,2.06118249752459,13.4002406757588,153.651110471807
VML_MEG_010,6,5,14,1,0.454,0.988,17.15,12.814,1,0.633,6.4172,59.79,523.66,17.1613938903594,0,1,6,1318.85566750741,2.90266548372131,8.41604497696114,4.39618555835802,15.6996350027506,-14.7557474952643
VML_MEG_010,6,5,15,1,0.304,1.206,16.956,12.305,1,0.401,4.2784,62.714,2352.1,16.9791152722393,0,1,6,1411.90798704601,2.56459623417448,8.29297417953258,4.70635995682004,15.4882799040224,-32.7597634408517
VML_MEG_010,6,5,16,-1,0.226,1.27,10.963,18.841,1,0.415,4.3713,42.074,402.87,11.1005942898701,0,1,6,629.590828806197,1.3228886587122,3.93035174879859,2.09863609602066,12.6366906255203,-29.9565195358567
VML_MEG_010,6,5,17,-1,0.533,0.968,59.552,54.291,1,0.604,1.9723,32.766,2080.1,59.5042048742008,0,1,6,959.171369915407,1.40919058189967,4.8264766802483,3.19723789971802,16.524110597449,64.134016284641
VML_MEG_010,6,5,18,-1,0.27,1.237,28.386,-142.92,1,0.434,4.5696,53.149,463.68,28.3202868392026,0,1,6,1177.37435297428,2.11089150593897,6.41487330627767,3.92458117658092,15.8726892445705,-10.2336804250651
VML_MEG_010,6,5,19,1,0.283,1.214,54.071,74.068,1,0.491,6.892,45.657,1596.5,53.9245438484762,0,1,6,1600.61636898031,2.77415297402146,9.199182729045,5.33538789660105,21.9329534095806,23.0090662731677
VML_MEG_010,6,5,20,1,0.323,1.146,11.666,15.202,1,0.444,3.7471,49.509,663.7,11.7131869588329,0,1,6,987.539404106985,1.69117363165084,5.50531912102408,3.29179801368995,12.7118792988305,-27.8295298352041
VML_MEG_010,6,5,21,1,0.167,1.33,43.954,51.287,1,0.392,2.6975,27.11,285.36,43.6767110676439,0,1,6,1027.93594181255,2.19534928104966,6.88329850514033,3.42645313937516,18.5316138227178,8.81144298289179
VML_MEG_010,6,5,22,1,0.231,1.241,20.272,24.6,1,0.36,4.3312,48.894,679.09,20.2544877333582,0,1,6,1404.32338243038,2.94814635867372,8.61722912890507,4.68107794143459,17.7718938516563,-44.6386567505238
VML_MEG_010,6,5,23,-1,0.21,1.248,56.887,134.88,1,0.383,3.5409,40.732,431.59,56.9030712336099,0,1,6,1240.90286403972,2.28699699307565,6.40467355588306,4.13634288013241,21.6655930902367,22.4047844180849
VML_MEG_010,6,5,24,1,0.254,1.239,26.636,25.507,1,0.359,3.6998,51.893,2032.3,26.6170018409241,0,1,6,1022.33449338679,1.43472633782271,5.41274902693777,3.40778164462264,15.4364742686336,-26.083018263667
VML_MEG_010,6,5,25,-1,0.148,1.343,44.641,44.423,1,0.423,5.2575,57.331,564.75,44.5818892764058,0,1,6,1128.36084499904,2.21090079554225,6.97518608725819,3.76120281666345,19.5428635216586,49.3512422053683
VML_MEG_010,6,5,26,1,0.249,1.235,47.942,38.763,1,0.496,3.0558,24.124,230.26,47.838641344232,0,1,6,749.605606272341,1.33474073121451,4.17315003573136,2.49868535424114,15.0677529960455,33.6359556033445
VML_MEG_010,6,5,27,-1,0.315,1.193,48.391,51.583,1,0.421,3.5822,49.734,5013.8,48.4002742392341,0,1,6,1281.7326273646,1.80394675830642,6.13106345488617,4.27244209121533,19.6626993819948,17.0206585804708
VML_MEG_010,6,5,28,-1,0.263,1.216,15.538,24.797,1,0.46,5.8762,55.279,401.74,15.5462355048797,0,1,6,1146.97845408468,2.39052365630567,7.02000461610566,3.82326151361561,14.3421791559671,-20.4918473522813
VML_MEG_010,6,5,29,-1,0.244,1.262,21.425,-132.65,0,0.687,3.3332,11.772,53.349,21.405562618307,0,1,6,175.085248861105,0.291611199171228,1.14565782601394,0.583617496203683,10.0367067047702,111.534721768248
VML_MEG_010,6,5,30,-1,0.436,1.061,3.391,9.4128,0,0.721,4.7852,22.078,392.23,3.45593646385972,0,1,6,251.562099211639,0.42641280654998,1.42230095976733,0.838540330705464,11.4408186733806,-34.6968857298383
VML_MEG_011,7,1,1,1,0.505,0.955,-16.091,-20.669,1,0.612,3.1618,36.528,2615.6,-16.0888156092506,0,1,7,789.869485235351,1.31186693377348,4.28879727567056,2.63289828411784,12.2602543724033,14.7557445987318
VML_MEG_011,7,1,2,-1,0.448,0.889,-8.1433,-17.64,1,0.572,4.547,49.396,1419.7,-8.13462317814058,0,1,7,1091.76726784689,2.14837528665008,6.49097592086862,3.63922422615629,13.2428915860705,-62.3702365152667
VML_MEG_011,7,1,3,1,0.39,0.923,-5.8921,1.9719,1,0.546,4.7826,45.842,521.07,-5.88759671172824,0,1,7,759.995236078851,1.63876270851716,4.78225543745899,2.53331745359617,12.3921371509898,-64.5652734708308
VML_MEG_011,7,1,4,1,0.394,0.957,-5.5245,-5.8737,1,0.522,5.0482,56.054,1164.4,-5.49332987904843,0,1,7,1148.2598824026,2.27221843636338,7.00375154048781,3.82753294134201,13.05484741002,-20.9820055260073
VML_MEG_011,7,1,5,-1,0.321,0.992,-18.871,-40.16,1,0.466,4.5919,48.271,998.29,-18.9820749641433,0,1,7,1062.61305906445,2.11536821244321,6.40691430251085,3.54204353021483,13.3664883344388,-43.7516823436955
VML_MEG_011,7,1,6,-1,0.283,1.091,-10.485,-13.573,1,0.504,4.6881,50.541,457.92,-10.3891003435505,0,1,7,778.17526189054,1.74136555588725,5.14485730605332,2.59391753963513,12.4955525490807,-65.8447892015039
VML_MEG_011,7,1,7,1,0.317,1.13,-13.349,-13.051,1,0.482,6.1153,59.102,614.88,-13.3713875283955,0,1,7,1496.83622105298,3.17388970373443,9.21246371847835,4.98945407017661,17.7829507421538,-26.0658294721451
VML_MEG_011,7,1,8,1,0.355,0.996,-16.761,-12.988,1,0.484,4.7121,50.551,1092.2,-16.7319641389306,0,1,7,1262.7029054384,2.46045306950839,7.4531060627064,4.20900968479467,14.6838441116555,-12.2880770135551
VML_MEG_011,7,1,9,-1,0.262,1.175,2.1773,-5.8142,1,0.426,4.2922,42.291,413.33,2.13988155784092,0,1,7,1120.13951339165,2.38910323224677,7.33480631444373,3.73379837797217,11.6999476878768,-57.859718607343
VML_MEG_011,7,1,10,-1,0.315,1.072,6.4963,-6.0114,1,0.421,3.2505,37.498,631.32,6.53113264975133,0,1,7,632.096143837432,1.10774421710666,3.59888200417576,2.10698714612477,11.6365384304671,-8.61491394103479
VML_MEG_011,7,2,1,1,0.397,1.1,35.083,4.2734,1,0.634,6.5506,48.625,2083.2,35.0130195297238,0,1,7,1463.49965320091,3.0178554387417,8.80539353649154,4.87833217733637,22.7482339266036,9.62916584861286
VML_MEG_011,7,2,2,1,0.286,1.211,38.014,46.181,1,0.461,5.1016,42.189,1572.1,38.0485920922236,0,1,7,1431.33280763351,2.65139606037425,8.03695789072418,4.77110935877838,19.935281687616,7.46322266208707
VML_MEG_011,7,2,3,1,0.285,1.22,25.965,19.487,1,0.472,4.9227,33.273,1099.4,25.9133510961068,0,1,7,1145.09342978417,1.86887095353379,5.80926850718737,3.81697809928056,18.3265621613466,-7.38602612385723
VML_MEG_011,7,2,4,-1,0.332,1.178,43.465,48.983,1,0.456,3.6602,44.563,571.74,43.3126785148082,0,1,7,1536.82223534104,2.66629547265924,8.11084410236253,5.12274078447014,23.5775822939591,28.9708999504717
VML_MEG_011,7,2,5,1,0.329,1.168,29.756,28.041,1,0.464,4.7603,52.181,716.96,29.6593697297633,0,1,7,1409.81395162556,2.72956930353475,8.46120478087861,4.69937983875188,17.4717315579102,-42.6667840395481
VML_MEG_011,7,2,6,1,0.339,1.139,29.898,68.373,1,0.567,5.6013,39.884,1564.9,30.0016411520207,0,1,7,1130.01820264758,2.17491325668027,6.73311556832479,3.76672734215861,16.7245188655492,-5.78067864061127
VML_MEG_011,7,2,7,-1,0.318,1.179,44.749,45.315,1,0.45,3.7058,45.26,2173,44.7607628249383,0,1,7,1465.42564106877,2.43480734406867,7.13973747075619,4.88475213689589,22.0880551495174,28.6935414351396
VML_MEG_011,7,2,8,-1,0.33,1.138,38.617,37.829,1,0.44,3.8942,47.164,1590.1,38.6398378795698,0,1,7,1304.89322067047,2.34716963240179,7.56596290926421,4.34964406890156,18.4735928025088,51.0742896166925
VML_MEG_011,7,2,9,1,0.132,1.361,25.725,54.866,1,0.496,7.41,46.642,258.9,25.7152236631888,0,1,7,1314.25472060459,3.15871503096698,9.90897537036292,4.38084906868198,22.1794526183378,1.00819449205498
VML_MEG_011,7,2,10,-1,0.33,1.158,22.43,19.139,1,0.454,3.6169,38.488,689.97,22.4207976965662,0,1,7,1119.49940296735,2.05303273696435,5.97394413748096,3.73166467655782,15.4032557001791,29.5472674846334
VML_MEG_011,7,2,11,-1,0.308,1.177,29.754,22.356,1,0.413,4.0882,52.359,5730.4,29.7521535260152,0,1,7,1022.61920557331,2.06033785288766,6.01469734744976,3.40873068524436,15.9766626646038,7.37223267844925
VML_MEG_011,7,2,12,-1,0.306,1.198,33.483,39.166,1,0.447,2.1357,24.752,317.45,33.5005141711501,0,1,7,661.759131951255,1.05124631435109,3.36951667876394,2.20586377317085,12.9126051561889,25.8723044030143
VML_MEG_011,7,2,13,-1,0.477,1.011,27.806,-145.09,1,0.674,3.395,38.09,400.19,27.7243217419691,0,1,7,688.853065308607,1.32722208443111,4.21724216046066,2.29617688436202,13.6477049869537,69.4416075899154
VML_MEG_011,7,2,14,1,0.35,1.024,15.499,22.568,1,0.564,4.8261,41.162,315.58,15.5203064956779,0,1,7,639.300451237848,1.35967948720343,4.0960663640195,2.13100150412616,13.1912034990853,-24.2354154845811
VML_MEG_011,7,2,15,-1,0.241,1.255,33.781,38.395,1,0.429,3.5571,37.723,323.82,33.7434979671058,0,1,7,983.502810449909,1.77369431689965,5.21907695729334,3.2783427014997,14.8727230927057,10.6998534486363
VML_MEG_011,7,2,16,-1,0.31,1.117,27.145,-138.08,1,0.491,4.2354,42.703,350.59,27.1010653514372,0,1,7,918.305865723764,1.68458716809816,5.09424001195894,3.06101955241255,14.0327838898968,-5.84676679617587
